ID Usuario,Edad,Genero,Fecha,Localidad,Plataforma,Dispositivo,Sistema Operativo,Conexion Exitosa
3620437,29,M,30/07/2024,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 55"" UHD 4K",Tizen 3.0,1
3620437,58,M,28/08/2024,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
3620437,57,M,12/04/2024,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
3620437,29,M,11/06/2024,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 55"" UHD 4K",Tizen 4.0,1
3620437,58,M,09/01/2024,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 4.0,1
3620437,57,M,20/11/2023,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 3.0,0
3620437,58,M,02/11/2024,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,1
3620437,29,M,18/02/2024,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
3620437,57,M,09/04/2024,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 40"" FHD",Tizen 2.3.2,1
3620437,57,M,29/02/2024,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,0
3620437,58,M,26/10/2024,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 40"" FHD",Tizen 2.2.1,1
3620437,58,M,06/10/2024,"San Miguel de Tucumán, Tucumán",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,0
3620437,31,M,08/11/2023,"San Miguel de Tucumán, Tucumán",Paramount+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
3620437,57,M,16/05/2024,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
3620437,57,M,18/07/2024,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,1
3620437,29,M,29/08/2024,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 40"" FHD",Tizen 2.2.1,1
3620437,58,M,14/11/2023,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
3620437,29,M,09/06/2024,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 40"" FHD",Tizen 2.2.1,0
3620437,58,M,04/09/2024,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,1
3620437,29,M,03/05/2024,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 40"" FHD",Tizen 4.0,0
3620437,57,M,30/08/2024,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,0
3620437,58,M,03/12/2023,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 55"" UHD 4K",Tizen 4.0,0
3620437,58,M,30/07/2024,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,0
3620437,58,M,07/10/2024,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
3620437,57,M,17/04/2024,"San Miguel de Tucumán, Tucumán",Paramount+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
3620437,31,M,04/11/2024,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 40"" FHD",Tizen 2.3,1
3620437,31,M,22/01/2024,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
6586746,22,F,06/06/2024,"Mendoza, Mendoza",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
6586746,44,M,06/05/2024,"Mendoza, Mendoza",HBO Max,"Smart TV 55"" HD LED",Tizen 2.3.2,1
6586746,44,M,08/07/2024,"Mendoza, Mendoza",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.3,1
6586746,22,F,24/08/2024,"Mendoza, Mendoza",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,0
6586746,49,M,22/12/2023,"Mendoza, Mendoza",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,0
6586746,22,F,21/09/2024,"Mendoza, Mendoza",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
6586746,44,M,28/04/2024,"Mendoza, Mendoza",Netflix,"Smart TV 55"" UHD 4K",Tizen 4.0,0
6586746,22,F,12/06/2024,"Mendoza, Mendoza",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
6586746,49,M,23/05/2024,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 4.0,0
6586746,49,M,02/08/2024,"Mendoza, Mendoza",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,1
6586746,33,F,05/07/2024,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 4.0,1
6586746,49,M,22/09/2024,"Mendoza, Mendoza",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,0
6586746,44,M,17/05/2024,"Mendoza, Mendoza",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,0
6586746,22,F,29/12/2023,"Mendoza, Mendoza",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,1
6586746,22,F,15/11/2023,"Mendoza, Mendoza",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 3.0,0
6586746,22,F,03/06/2024,"Mendoza, Mendoza",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
6586746,44,M,18/02/2024,"Mendoza, Mendoza",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,1
6586746,22,F,20/07/2024,"Mendoza, Mendoza",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,1
6586746,49,M,12/11/2023,"Mendoza, Mendoza",HBO Max,"Smart TV 55"" UHD 4K",Tizen 3.0,0
6586746,44,M,20/02/2024,"Mendoza, Mendoza",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.3,0
6586746,49,M,18/11/2023,"Mendoza, Mendoza",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,1
6586746,33,F,23/02/2024,"Mendoza, Mendoza",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
6586746,44,M,27/03/2024,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 4.0,1
6586746,22,F,12/06/2024,"Mendoza, Mendoza",Disney+,"Smart TV 55"" UHD 4K",Tizen 3.0,0
6586746,44,M,16/05/2024,"Mendoza, Mendoza",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
6586746,44,M,06/05/2024,"Mendoza, Mendoza",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,0
6586746,44,M,30/12/2023,"Mendoza, Mendoza",Disney+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
6586746,33,F,11/10/2024,"Mendoza, Mendoza",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,0
6586746,33,F,20/09/2024,"Mendoza, Mendoza",Disney+,"Smart TV 55"" HD LED",Tizen 3.0,1
6586746,49,M,27/10/2024,"Mendoza, Mendoza",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,0
6586746,44,M,18/07/2024,"Mendoza, Mendoza",HBO Max,"Smart TV 55"" HD LED",Tizen 3.0,1
6586746,22,F,26/07/2024,"Mendoza, Mendoza",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
6586746,44,M,29/08/2024,"Mendoza, Mendoza",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
6586746,33,F,17/06/2024,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.2.1,0
6586746,49,M,27/04/2024,"Mendoza, Mendoza",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,1
6586746,22,F,07/07/2024,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3,1
6586746,33,F,04/09/2024,"Mendoza, Mendoza",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,1
6586746,49,M,24/01/2024,"Mendoza, Mendoza",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,0
6586746,22,F,07/06/2024,"Mendoza, Mendoza",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,1
6586746,22,F,27/01/2024,"Mendoza, Mendoza",Paramount+,"Smart TV 55"" UHD 4K",Tizen 3.0,0
6586746,44,M,19/09/2024,"Mendoza, Mendoza",Paramount+,"Smart TV 55"" UHD 4K",Tizen 3.0,0
6586746,22,F,18/12/2023,"Mendoza, Mendoza",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
6586746,33,F,23/02/2024,"Mendoza, Mendoza",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,1
6586746,22,F,19/07/2024,"Mendoza, Mendoza",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
6586746,44,M,11/05/2024,"Mendoza, Mendoza",HBO Max,"Smart TV 55"" HD LED",Tizen 2.3.2,1
6586746,33,F,20/08/2024,"Mendoza, Mendoza",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
6586746,33,F,05/09/2024,"Mendoza, Mendoza",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,0
6586746,33,F,15/01/2024,"Mendoza, Mendoza",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
6586746,49,M,17/07/2024,"Mendoza, Mendoza",Disney+,"Smart TV 55"" HD LED",Tizen 2.3,0
6586746,33,F,25/02/2024,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3,0
6586746,22,F,02/08/2024,"Mendoza, Mendoza",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,0
6586746,33,F,12/08/2024,"Mendoza, Mendoza",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,0
9576107,65,F,21/09/2024,"Salta, Salta",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,0
9576107,45,F,01/09/2024,"Salta, Salta",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,1
9576107,42,F,02/06/2024,"Salta, Salta",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,0
9576107,42,F,15/08/2024,"Salta, Salta",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,1
9576107,45,F,04/08/2024,"Salta, Salta",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
9576107,42,F,27/01/2024,"Salta, Salta",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,0
9576107,43,F,27/03/2024,"Salta, Salta",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,0
9576107,65,F,03/07/2024,"Salta, Salta",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
9576107,65,F,14/04/2024,"Salta, Salta",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,0
9576107,42,F,28/08/2024,"Salta, Salta",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
9576107,42,F,20/01/2024,"Salta, Salta",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
9576107,65,F,17/05/2024,"Salta, Salta",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,1
9576107,42,F,14/03/2024,"Salta, Salta",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,1
9576107,43,F,19/01/2024,"Salta, Salta",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,1
9576107,43,F,06/05/2024,"Salta, Salta",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,0
9576107,42,F,06/03/2024,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,0
9576107,45,F,12/02/2024,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,0
9576107,42,F,07/09/2024,"Salta, Salta",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,1
9576107,43,F,08/07/2024,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,0
9576107,43,F,06/01/2024,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
9576107,65,F,28/02/2024,"Salta, Salta",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,1
9576107,45,F,05/09/2024,"Salta, Salta",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,1
9576107,65,F,24/03/2024,"Salta, Salta",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,0
9576107,43,F,08/10/2024,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,1
9576107,45,F,03/03/2024,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
9576107,42,F,01/09/2024,"Salta, Salta",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 3.0,0
9576107,43,F,02/11/2024,"Salta, Salta",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,0
9576107,43,F,22/02/2024,"Salta, Salta",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,1
9576107,65,F,26/05/2024,"Salta, Salta",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
9576107,65,F,09/11/2023,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 3.0,0
9576107,45,F,23/04/2024,"Salta, Salta",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,0
9576107,45,F,07/05/2024,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,1
9576107,45,F,15/02/2024,"Salta, Salta",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,0
9576107,42,F,10/04/2024,"Salta, Salta",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,1
9576107,45,F,11/05/2024,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,1
9576107,42,F,31/12/2023,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,1
9576107,65,F,14/12/2023,"Salta, Salta",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
9576107,42,F,02/05/2024,"Salta, Salta",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,1
9576107,42,F,26/02/2024,"Salta, Salta",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
9576107,43,F,21/04/2024,"Salta, Salta",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,0
9576107,45,F,14/04/2024,"Salta, Salta",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,0
9576107,42,F,02/08/2024,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,1
9576107,42,F,20/03/2024,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
9576107,65,F,24/06/2024,"Salta, Salta",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,0
9576107,45,F,04/09/2024,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,1
9576107,45,F,24/02/2024,"Salta, Salta",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,1
9576107,45,F,15/05/2024,"Salta, Salta",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,1
9576107,43,F,20/04/2024,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
9576107,43,F,06/07/2024,"Salta, Salta",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
9576107,43,F,28/08/2024,"Salta, Salta",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,1
9576107,65,F,04/05/2024,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
9576107,65,F,26/11/2023,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,1
9576107,45,F,04/08/2024,"Salta, Salta",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 3.0,0
9576107,42,F,07/04/2024,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
9576107,65,F,28/11/2023,"Salta, Salta",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
9576107,65,F,13/10/2024,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,0
9576107,42,F,28/08/2024,"Salta, Salta",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,1
9576107,45,F,14/06/2024,"Salta, Salta",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 3.0,0
9576107,45,F,15/12/2023,"Salta, Salta",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
9576107,42,F,11/08/2024,"Salta, Salta",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,1
9576107,42,F,01/10/2024,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,1
9576107,65,F,05/04/2024,"Salta, Salta",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,1
9576107,42,F,22/09/2024,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,1
9576107,42,F,10/01/2024,"Salta, Salta",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,0
9576107,45,F,30/08/2024,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
9576107,65,F,26/01/2024,"Salta, Salta",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,1
9576107,65,F,20/05/2024,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,1
9576107,42,F,23/01/2024,"Salta, Salta",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,0
9576107,45,F,08/06/2024,"Salta, Salta",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 3.0,1
9576107,45,F,01/08/2024,"Salta, Salta",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
9576107,43,F,28/01/2024,"Salta, Salta",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,0
9576107,45,F,14/05/2024,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,0
9576107,45,F,09/09/2024,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,1
9576107,65,F,17/12/2023,"Salta, Salta",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
9576107,65,F,22/07/2024,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,0
9576107,45,F,15/03/2024,"Salta, Salta",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,1
9576107,45,F,21/01/2024,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3.2,0
9576107,45,F,24/01/2024,"Salta, Salta",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,1
9576107,45,F,17/12/2023,"Salta, Salta",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 3.0,1
9576107,65,F,16/06/2024,"Salta, Salta",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,1
9576107,43,F,21/02/2024,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,1
9576107,45,F,12/04/2024,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
9576107,42,F,04/01/2024,"Salta, Salta",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
9576107,65,F,20/03/2024,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
9576107,42,F,09/09/2024,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,0
9576107,45,F,20/12/2023,"Salta, Salta",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,1
9576107,42,F,17/08/2024,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
9576107,43,F,01/02/2024,"Salta, Salta",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,0
9576107,65,F,17/12/2023,"Salta, Salta",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 3.0,1
9576107,43,F,25/09/2024,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,1
9576107,42,F,29/04/2024,"Salta, Salta",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,1
9576107,42,F,03/12/2023,"Salta, Salta",Netflix,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
9576107,42,F,04/01/2024,"Salta, Salta",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3,0
9576107,42,F,10/09/2024,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,1
5942396,30,M,30/06/2024,"La Plata, Buenos Aires",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,0
5942396,51,M,03/12/2023,"La Plata, Buenos Aires",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,1
5942396,40,M,07/07/2024,"La Plata, Buenos Aires",HBO Max,"Smart TV 40"" FHD",Tizen 2.3,0
5942396,40,M,05/02/2024,"La Plata, Buenos Aires",Netflix,"Smart TV 40"" FHD",Tizen 3.0,0
5942396,30,M,02/01/2024,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 40"" FHD",Tizen 4.0,0
5942396,30,M,15/09/2024,"La Plata, Buenos Aires",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,1
5942396,30,M,30/11/2023,"La Plata, Buenos Aires",Disney+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
5942396,51,M,29/04/2024,"La Plata, Buenos Aires",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
5942396,30,M,22/10/2024,"La Plata, Buenos Aires",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
5942396,40,M,19/03/2024,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,0
5942396,51,M,17/11/2023,"La Plata, Buenos Aires",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
5942396,40,M,09/12/2023,"La Plata, Buenos Aires",HBO Max,"Smart TV 40"" FHD",Tizen 2.3,0
5942396,59,F,10/12/2023,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,0
5942396,51,M,26/03/2024,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 3.0,1
5942396,40,M,15/05/2024,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 40"" FHD",Tizen 2.2.1,1
5942396,59,F,09/01/2024,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,1
5942396,59,F,13/06/2024,"La Plata, Buenos Aires",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3,0
5942396,59,F,18/07/2024,"La Plata, Buenos Aires",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 3.0,0
5942396,51,M,02/09/2024,"La Plata, Buenos Aires",HBO Max,"Smart TV 55"" UHD 4K",Tizen 4.0,0
5942396,51,M,30/11/2023,"La Plata, Buenos Aires",Disney+,"Smart TV 40"" FHD",Tizen 4.0,0
5942396,59,F,20/09/2024,"La Plata, Buenos Aires",Netflix,"Smart TV 55"" UHD 4K",Tizen 4.0,0
5942396,40,M,26/10/2024,"La Plata, Buenos Aires",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.3.2,1
5942396,40,M,16/06/2024,"La Plata, Buenos Aires",Disney+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
5942396,51,M,18/12/2023,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 65"" OLED 4K S90C",Tizen 4.0,0
5942396,59,F,10/02/2024,"La Plata, Buenos Aires",Netflix,"Smart TV 40"" FHD",Tizen 4.0,1
5942396,30,M,06/02/2024,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 40"" FHD",Tizen 2.2.1,0
5942396,40,M,14/10/2024,"La Plata, Buenos Aires",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3,0
5942396,59,F,18/04/2024,"La Plata, Buenos Aires",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
5942396,40,M,19/07/2024,"La Plata, Buenos Aires",Disney+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
5942396,40,M,23/11/2023,"La Plata, Buenos Aires",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
5942396,30,M,25/10/2024,"La Plata, Buenos Aires",Disney+,"Smart TV 40"" FHD",Tizen 3.0,1
5942396,40,M,27/11/2023,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
5942396,51,M,14/06/2024,"La Plata, Buenos Aires",HBO Max,"Smart TV 55"" UHD 4K",Tizen 3.0,1
5942396,30,M,21/05/2024,"La Plata, Buenos Aires",Disney+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 2.2.1,1
5942396,59,F,19/12/2023,"La Plata, Buenos Aires",Disney+,"Smart TV 65"" OLED 4K S90C",Tizen 2.2.1,0
5942396,51,M,25/07/2024,"La Plata, Buenos Aires",Disney+,"Smart TV 40"" FHD",Tizen 2.2.1,1
5942396,59,F,19/10/2024,"La Plata, Buenos Aires",Netflix,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 3.0,1
5942396,30,M,11/03/2024,"La Plata, Buenos Aires",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.3,1
5942396,40,M,04/02/2024,"La Plata, Buenos Aires",HBO Max,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 4.0,0
5942396,59,F,28/07/2024,"La Plata, Buenos Aires",Paramount+,"Smart TV 75"" Neo QLED 4K QN85C",Tizen 3.0,0
5942396,30,M,23/01/2024,"La Plata, Buenos Aires",Paramount+,"Smart TV 65"" OLED 4K S90C",Tizen 2.3,0
